N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Estado
557118,2021-06-16 17:05:00,14849.0,United Kingdom,254,36416.0,Valido
562885,2021-08-10 11:30:00,14024.0,United Kingdom,51,6525.0,Valido
576906,2021-11-17 09:33:00,18225.0,United Kingdom,575,61648.0,Valido
552248,2021-05-06 19:49:00,12748.0,United Kingdom,3,715.0,Valido
560997,2021-07-22 13:59:00,12627.0,Germany,426,76802.0,Valido
569702,2021-10-05 16:09:00,14396.0,United Kingdom,186,37764.0,Valido
580372,2021-12-02 17:04:00,16359.0,United Kingdom,91,11073.0,Valido
543121,2021-02-03 13:58:00,12662.0,Germany,184,33670.0,Valido
565240,2021-09-02 10:05:00,17949.0,United Kingdom,372,104712.0,Valido
539338,2020-12-17 10:54:00,17404.0,Sweden,3714,264630.0,Valido
571439,2021-10-17 13:25:00,17206.0,United Kingdom,76,20424.0,Valido
566667,2021-09-14 11:34:00,14660.0,United Kingdom,124,15679.0,Valido
538879,2020-12-14 15:50:00,15392.0,United Kingdom,402,33898.0,Valido
546520,2021-03-14 12:28:00,14911.0,EIRE,498,70660.0,Valido
559981,2021-07-14 11:30:00,14562.0,United Kingdom,246,60354.0,Valido
565426,2021-09-04 12:41:00,12851.0,United Kingdom,109,13518.0,Valido
578999,2021-11-27 16:08:00,17595.0,United Kingdom,144,23089.0,Valido
577158,2021-11-18 09:58:00,16293.0,United Kingdom,135,34283.0,Valido
569249,2021-10-03 10:15:00,14092.0,United Kingdom,153,35117.0,Valido
536370,2020-12-01 08:45:00,12583.0,France,449,85586.0,Valido
564040,2021-08-22 12:45:00,14560.0,United Kingdom,16,5720.0,Valido
549983,2021-04-13 15:55:00,16348.0,United Kingdom,77,15729.0,Valido
567628,2021-09-21 13:01:00,14060.0,United Kingdom,646,73858.0,Valido
558389,2021-06-29 10:18:00,14383.0,United Kingdom,201,24209.0,Valido
567917,2021-09-22 17:19:00,14298.0,United Kingdom,2235,136461.0,Valido
579121,2021-11-28 12:01:00,17299.0,United Kingdom,69,9106.0,Valido
565324,2021-09-02 13:18:00,13232.0,United Kingdom,105,16985.0,Valido
548148,2021-03-29 12:31:00,17931.0,United Kingdom,164,29720.0,Valido
580658,2021-12-05 13:44:00,17090.0,United Kingdom,122,22404.0,Valido
580308,2021-12-02 14:30:00,14250.0,United Kingdom,138,24022.0,Valido
563177,2021-08-12 14:03:00,17293.0,United Kingdom,1,6500.0,Valido
571622,2021-10-18 10:58:00,14798.0,United Kingdom,46,7634.0,Valido
578029,2021-11-22 13:33:00,16985.0,United Kingdom,285,86070.0,Valido
543907,2021-02-14 12:16:00,17346.0,United Kingdom,62,10557.0,Valido
553205,2021-05-16 08:13:00,15813.0,United Kingdom,234,53326.0,Valido
577393,2021-11-18 17:06:00,14031.0,United Kingdom,806,206809.0,Valido
552972,2021-05-12 13:43:00,16043.0,United Kingdom,85,22454.0,Valido
554997,2021-05-29 15:35:00,16746.0,United Kingdom,226,32196.0,Valido
576326,2021-11-14 15:18:00,16504.0,United Kingdom,524,48438.0,Valido
568150,2021-09-25 11:39:00,16689.0,United Kingdom,64,12844.0,Valido
557670,2021-06-22 10:11:00,12798.0,Japan,2256,160704.0,Valido
562460,2021-08-05 11:19:00,17841.0,United Kingdom,169,24583.0,Valido
576388,2021-11-15 10:00:00,17510.0,United Kingdom,214,30848.0,Valido
542541,2021-01-28 14:25:00,,United Kingdom,345,155156.0,Valido
555836,2021-06-07 12:36:00,13098.0,United Kingdom,469,53136.0,Valido
543273,2021-02-06 11:29:00,16456.0,United Kingdom,247,44928.0,Valido
581399,2021-12-08 13:27:00,17528.0,United Kingdom,198,20050.0,Valido
544905,2021-02-24 13:54:00,17117.0,United Kingdom,68,11620.0,Valido
576650,2021-11-16 10:34:00,14286.0,United Kingdom,1505,193590.0,Valido
549274,2021-04-07 13:07:00,12721.0,France,239,36620.0,Valido
575710,2021-11-10 17:29:00,17901.0,United Kingdom,24,11038.0,Valido
562788,2021-08-09 13:48:00,17669.0,United Kingdom,206,36850.0,Valido
555286,2021-06-02 09:40:00,14298.0,United Kingdom,36,5100.0,Valido
554667,2021-05-25 15:18:00,15727.0,United Kingdom,214,37482.0,Valido
548991,2021-04-05 13:48:00,16915.0,United Kingdom,29,11249.0,Valido
554709,2021-05-26 10:35:00,15769.0,United Kingdom,600,108600.0,Valido
570333,2021-10-10 12:19:00,18126.0,United Kingdom,144,20683.0,Valido
556214,2021-06-09 14:14:00,14913.0,United Kingdom,455,30132.0,Valido
569850,2021-10-06 13:59:00,16432.0,United Kingdom,276,28740.0,Valido
557351,2021-06-20 10:42:00,16670.0,United Kingdom,4,1300.0,Valido
571692,2021-10-18 14:34:00,13860.0,United Kingdom,7,2729.0,Valido
563613,2021-08-18 08:49:00,12688.0,Israel,3028,487381.0,Valido
564821,2021-08-30 12:16:00,14078.0,United Kingdom,73,22146.0,Valido
565123,2021-09-01 11:56:00,17949.0,United Kingdom,96,48000.0,Valido
574480,2021-11-04 12:42:00,15010.0,United Kingdom,184,30894.0,Valido
556516,2021-06-13 10:46:00,,United Kingdom,50,35142.0,Valido
569684,2021-10-05 14:42:00,13947.0,United Kingdom,44,9060.0,Valido
561878,2021-07-31 12:34:00,17388.0,United Kingdom,59,18983.0,Valido
579000,2021-11-27 16:18:00,13991.0,United Kingdom,14,3130.0,Valido
573586,2021-10-31 14:48:00,14704.0,United Kingdom,1,1500.0,Valido
556271,2021-06-09 19:40:00,17483.0,United Kingdom,50,15510.0,Valido
556495,2021-06-12 15:14:00,18069.0,United Kingdom,179,30431.0,Valido
562042,2021-08-02 10:19:00,13075.0,United Kingdom,485,91961.0,Valido
543043,2021-02-02 17:15:00,17848.0,United Kingdom,13,4435.0,Valido
542535,2021-01-28 13:37:00,12735.0,France,105,45980.0,Valido
552676,2021-05-10 15:07:00,,United Kingdom,106,86426.0,Valido
555323,2021-06-02 11:02:00,,United Kingdom,29,20409.0,Valido
545327,2021-03-01 15:16:00,13166.0,United Kingdom,216,41720.0,Valido
541001,2021-01-13 10:28:00,16500.0,United Kingdom,1,16500.0,Valido
575203,2021-11-09 10:14:00,13018.0,United Kingdom,24,4296.0,Valido
547079,2021-03-20 15:02:00,15408.0,United Kingdom,106,26718.0,Valido
554557,2021-05-25 10:12:00,15804.0,United Kingdom,314,52536.0,Valido
543586,2021-02-10 11:16:00,15809.0,United Kingdom,112,19880.0,Valido
557846,2021-06-23 10:44:00,17365.0,United Kingdom,554,47382.0,Valido
541511,2021-01-18 16:45:00,17576.0,United Kingdom,54,12882.0,Valido
575483,2021-11-09 16:43:00,16996.0,United Kingdom,154,41518.0,Valido
558113,2021-06-27 08:48:00,14911.0,EIRE,314,61617.0,Valido
537030,2020-12-03 16:44:00,16455.0,United Kingdom,142,24630.0,Valido
562158,2021-08-03 11:45:00,15039.0,United Kingdom,219,53658.0,Valido
578281,2021-11-23 13:53:00,14099.0,United Kingdom,74,21380.0,Valido
571566,2021-10-18 10:19:00,13594.0,United Kingdom,359,39697.0,Valido
572833,2021-10-26 11:41:00,12748.0,United Kingdom,15,3082.0,Valido
580490,2021-12-04 12:48:00,15773.0,United Kingdom,311,63568.0,Valido
573917,2021-11-01 17:08:00,18135.0,United Kingdom,48,14700.0,Valido
561655,2021-07-28 16:00:00,18102.0,United Kingdom,1828,659160.0,Valido
547511,2021-03-23 13:44:00,17411.0,United Kingdom,126,28558.0,Valido
540844,2021-01-11 16:24:00,12971.0,United Kingdom,38,7150.0,Valido
546544,2021-03-14 15:41:00,16570.0,United Kingdom,232,45408.0,Valido
540647,2021-01-10 14:57:00,17406.0,United Kingdom,515,124832.0,Valido
563955,2021-08-22 11:00:00,16652.0,United Kingdom,30,8298.0,Valido
577748,2021-11-21 14:24:00,15159.0,United Kingdom,828,143750.0,Valido
569480,2021-10-04 12:42:00,13408.0,United Kingdom,4,2380.0,Valido
555472,2021-06-03 11:46:00,16701.0,United Kingdom,381,30312.0,Valido
538661,2020-12-13 15:42:00,15194.0,United Kingdom,119,30905.0,Valido
577747,2021-11-21 14:21:00,17450.0,United Kingdom,1182,549024.0,Valido
575391,2021-11-09 15:36:00,14354.0,United Kingdom,90,8778.0,Valido
536808,2020-12-02 16:46:00,17659.0,United Kingdom,64,24780.0,Valido
575493,2021-11-10 08:39:00,18210.0,United Kingdom,271,32137.0,Valido
556264,2021-06-09 18:42:00,16107.0,United Kingdom,94,53290.0,Valido
559401,2021-07-08 10:49:00,15039.0,United Kingdom,95,18581.0,Valido
574035,2021-11-02 12:45:00,14606.0,United Kingdom,60,11301.0,Valido
573407,2021-10-30 15:58:00,18067.0,United Kingdom,189,39633.0,Valido
542353,2021-01-27 12:19:00,16700.0,United Kingdom,463,50836.0,Valido
547196,2021-03-21 12:44:00,12637.0,France,5,463.0,Valido
545300,2021-03-01 12:24:00,15092.0,United Kingdom,116,32316.0,Valido
545896,2021-03-07 17:19:00,15869.0,United Kingdom,118,6159.0,Valido
568411,2021-09-27 10:52:00,,United Kingdom,426,288666.0,Valido
557315,2021-06-19 16:02:00,15535.0,United Kingdom,38,12501.0,Valido
569319,2021-10-03 12:17:00,14290.0,United Kingdom,448,72850.0,Valido
552491,2021-05-09 16:01:00,17033.0,United Kingdom,66,30030.0,Valido
566395,2021-09-12 12:48:00,14952.0,United Kingdom,164,68380.0,Valido
556915,2021-06-15 13:35:00,15036.0,United Kingdom,86,19254.0,Valido
565870,2021-09-07 15:10:00,16828.0,United Kingdom,1,1500.0,Valido
551860,2021-05-04 15:41:00,15508.0,United Kingdom,32,11064.0,Valido
569263,2021-10-03 11:37:00,18102.0,United Kingdom,1702,484910.0,Valido
547872,2021-03-27 14:34:00,16777.0,United Kingdom,50,17725.0,Valido
577060,2021-11-17 14:36:00,14397.0,United Kingdom,92,13180.0,Valido
542277,2021-01-27 10:30:00,14440.0,United Kingdom,191,52901.0,Valido
543117,2021-02-03 13:30:00,12464.0,Belgium,21,21390.0,Valido
537246,2020-12-06 10:27:00,12808.0,Portugal,53,12940.0,Valido
579442,2021-11-29 13:37:00,15152.0,United Kingdom,88,26280.0,Valido
548728,2021-04-04 09:55:00,13198.0,United Kingdom,835,90301.0,Valido
565202,2021-09-01 16:44:00,14482.0,United Kingdom,123,22785.0,Valido
562015,2021-08-01 14:06:00,17615.0,United Kingdom,30,5730.0,Valido
546388,2021-03-11 13:42:00,,United Kingdom,548,247263.0,Valido
552867,2021-05-12 08:36:00,15513.0,United Kingdom,292,110500.0,Valido
564480,2021-08-25 13:24:00,17656.0,United Kingdom,240,31892.0,Valido
540383,2021-01-06 17:47:00,16422.0,United Kingdom,203,40677.0,Valido
550052,2021-04-14 12:00:00,17068.0,United Kingdom,198,42255.0,Valido
536381,2020-12-01 09:41:00,15311.0,United Kingdom,198,44998.0,Valido
557964,2021-06-24 09:27:00,15498.0,United Kingdom,165,27226.0,Valido
570482,2021-10-10 17:00:00,17459.0,United Kingdom,227,30039.0,Valido
545463,2021-03-03 08:36:00,13784.0,United Kingdom,57,9675.0,Valido
569491,2021-10-04 13:25:00,14056.0,United Kingdom,240,52868.0,Valido
567381,2021-09-20 10:12:00,17450.0,United Kingdom,6760,2210480.0,Valido
569212,2021-10-02 12:05:00,15164.0,United Kingdom,217,47487.0,Valido
549906,2021-04-12 16:28:00,14998.0,United Kingdom,105,18364.0,Valido
569897,2021-10-06 16:01:00,17813.0,United Kingdom,595,104409.0,Valido
542694,2021-01-31 12:37:00,12908.0,United Kingdom,600,31800.0,Valido
551817,2021-05-04 11:50:00,17974.0,United Kingdom,87,17277.0,Valido
569241,2021-10-03 09:30:00,14488.0,United Kingdom,799,106428.0,Valido
545414,2021-03-02 12:43:00,12980.0,United Kingdom,24,83880.0,Valido
553039,2021-05-13 08:21:00,16422.0,United Kingdom,409,60063.0,Valido
572229,2021-10-21 14:23:00,14329.0,United Kingdom,574,116136.0,Valido
536500,2020-12-01 12:35:00,17377.0,United Kingdom,102,22390.0,Valido
568551,2021-09-27 14:58:00,14883.0,United Kingdom,250,18421.0,Valido
553151,2021-05-13 14:53:00,13089.0,United Kingdom,416,69296.0,Valido
578155,2021-11-23 11:32:00,12748.0,United Kingdom,73,17694.0,Valido
541008,2021-01-13 10:48:00,17848.0,United Kingdom,68,7226.0,Valido
574951,2021-11-08 09:44:00,15763.0,United Kingdom,84,56443.0,Valido
563707,2021-08-18 14:53:00,16626.0,United Kingdom,50,13730.0,Valido
541678,2021-01-20 14:13:00,17771.0,United Kingdom,110,11580.0,Valido
542881,2021-02-01 12:54:00,14587.0,United Kingdom,58,15020.0,Valido
580879,2021-12-06 12:18:00,17346.0,United Kingdom,66,13709.0,Valido
579962,2021-12-01 11:12:00,14243.0,United Kingdom,66,10742.0,Valido
561037,2021-07-24 11:55:00,12472.0,Germany,472,61210.0,Valido
547664,2021-03-24 13:16:00,13069.0,United Kingdom,398,27398.0,Valido
544922,2021-02-24 16:46:00,15847.0,United Kingdom,348,18068.0,Valido
541756,2021-01-21 11:42:00,12664.0,Finland,164,66158.0,Valido
578531,2021-11-24 14:40:00,17364.0,United Kingdom,205,25026.0,Valido
537896,2020-12-09 10:33:00,18071.0,United Kingdom,157,25895.0,Valido
549949,2021-04-13 12:57:00,13208.0,United Kingdom,148,20528.0,Valido
577812,2021-11-22 08:56:00,16956.0,United Kingdom,114,30874.0,Valido
538106,2020-12-09 15:20:00,17950.0,United Kingdom,57,7282.0,Valido
557297,2021-06-19 13:54:00,12421.0,Spain,145,23935.0,Valido
550360,2021-04-18 10:55:00,14978.0,United Kingdom,84,39483.0,Valido
547843,2021-03-27 11:22:00,18273.0,United Kingdom,20,5100.0,Valido
551660,2021-05-03 12:16:00,15271.0,United Kingdom,54,10666.0,Valido
562418,2021-08-04 16:34:00,16572.0,United Kingdom,176,36732.0,Valido
580820,2021-12-06 11:32:00,13685.0,United Kingdom,2,320.0,Valido
568990,2021-09-29 16:42:00,15933.0,United Kingdom,271,31646.0,Valido
577024,2021-11-17 12:47:00,14704.0,United Kingdom,107,15965.0,Valido
564739,2021-08-28 14:28:00,16931.0,United Kingdom,81,17483.0,Valido
551057,2021-04-26 11:59:00,16942.0,United Kingdom,138,28504.0,Valido
571032,2021-10-13 12:38:00,13827.0,United Kingdom,46,11129.0,Valido
543919,2021-02-14 14:03:00,13157.0,United Kingdom,190,19782.0,Valido
571506,2021-10-17 15:22:00,15355.0,United Kingdom,21,12625.0,Valido
570679,2021-10-11 15:26:00,17769.0,United Kingdom,132,37690.0,Valido
578211,2021-11-23 11:47:00,12748.0,United Kingdom,343,31971.0,Valido
558875,2021-07-04 13:35:00,13301.0,United Kingdom,81,15313.0,Valido
548796,2021-04-04 12:42:00,15752.0,United Kingdom,340,40378.0,Valido
572756,2021-10-25 17:32:00,15482.0,United Kingdom,384,36000.0,Valido
561109,2021-07-25 11:43:00,15218.0,United Kingdom,212,29820.0,Valido
546365,2021-03-11 11:35:00,12520.0,Germany,618,98742.0,Valido
551292,2021-04-27 14:27:00,14298.0,United Kingdom,362,43174.0,Valido
580173,2021-12-02 11:43:00,18282.0,United Kingdom,28,7784.0,Valido
554035,2021-05-20 14:07:00,16187.0,United Kingdom,26,6390.0,Valido
559360,2021-07-07 19:54:00,14657.0,United Kingdom,68,11454.0,Valido
577361,2021-11-18 16:13:00,13012.0,United Kingdom,4,1500.0,Valido
543382,2021-02-07 16:21:00,14030.0,United Kingdom,225,30723.0,Valido
553935,2021-05-20 10:32:00,15856.0,United Kingdom,615,77257.0,Valido
556579,2021-06-13 14:16:00,15069.0,United Kingdom,520,110953.0,Valido
552549,2021-05-10 10:39:00,15674.0,United Kingdom,1,33471.0,Valido
563468,2021-08-16 14:55:00,16168.0,United Kingdom,16,6520.0,Valido
565218,2021-09-01 17:45:00,12739.0,United Arab Emirates,485,97554.0,Valido
565289,2021-09-02 11:43:00,14911.0,EIRE,163,74913.0,Valido
554371,2021-05-24 10:42:00,17659.0,United Kingdom,451,59529.0,Valido
560779,2021-07-21 09:30:00,,United Kingdom,129,89516.0,Valido
548326,2021-03-30 13:02:00,15424.0,United Kingdom,168,18984.0,Valido
543800,2021-02-13 11:36:00,17282.0,United Kingdom,617,74185.0,Valido
576539,2021-11-15 12:43:00,13058.0,United Kingdom,26,13370.0,Valido
560732,2021-07-20 14:55:00,14056.0,United Kingdom,196,34103.0,Valido
569641,2021-10-05 12:27:00,12841.0,United Kingdom,119,19665.0,Valido
547931,2021-03-28 14:01:00,12594.0,Italy,1,2800.0,Valido
548359,2021-03-30 15:31:00,14828.0,United Kingdom,696,49392.0,Valido
547062,2021-03-20 13:28:00,16728.0,United Kingdom,160,22449.0,Valido
552233,2021-05-06 15:54:00,17068.0,United Kingdom,25,11205.0,Valido
541615,2021-01-20 10:43:00,16395.0,United Kingdom,132,14942.0,Valido
558620,2021-06-30 16:39:00,15584.0,United Kingdom,49,15465.0,Valido
580975,2021-12-06 15:28:00,12989.0,United Kingdom,24,6120.0,Valido
551470,2021-04-28 16:39:00,16782.0,United Kingdom,44,11296.0,Valido
561396,2021-07-27 10:40:00,13458.0,United Kingdom,512,79458.0,Valido
537955,2020-12-09 11:28:00,16782.0,United Kingdom,89,37170.0,Valido
580356,2021-12-02 16:06:00,18109.0,United Kingdom,2,1500.0,Valido
563011,2021-08-11 12:00:00,16283.0,United Kingdom,46,10998.0,Valido
554816,2021-05-26 14:01:00,17550.0,United Kingdom,22,10044.0,Valido
575188,2021-11-09 09:07:00,16759.0,United Kingdom,120,31090.0,Valido
574685,2021-11-06 12:59:00,17581.0,United Kingdom,86,17490.0,Valido
546653,2021-03-15 14:18:00,,United Kingdom,77,54952.0,Valido
554524,2021-05-24 17:18:00,14738.0,United Kingdom,12,1740.0,Valido
547358,2021-03-22 12:25:00,15998.0,United Kingdom,643,91883.0,Valido
540181,2021-01-05 13:09:00,13199.0,United Kingdom,216,19944.0,Valido
568954,2021-09-29 15:32:00,13576.0,United Kingdom,176,50244.0,Valido
580294,2021-12-02 13:46:00,17364.0,United Kingdom,137,27199.0,Valido
578296,2021-11-23 14:51:00,16653.0,United Kingdom,24,9480.0,Valido
563425,2021-08-16 11:37:00,15140.0,United Kingdom,343,56676.0,Valido
568685,2021-09-28 14:21:00,16394.0,United Kingdom,612,30876.0,Valido
565437,2021-09-04 13:48:00,17050.0,United Kingdom,261,56825.0,Valido
579534,2021-11-30 09:33:00,13784.0,United Kingdom,36,3816.0,Valido
549979,2021-04-13 15:06:00,17511.0,United Kingdom,20,3100.0,Valido
562039,2021-08-02 09:55:00,12593.0,France,52,8580.0,Valido
575889,2021-11-11 14:09:00,16433.0,United Kingdom,106,18426.0,Valido
556253,2021-06-09 16:55:00,17652.0,United Kingdom,30,18580.0,Valido
563201,2021-08-14 10:52:00,13838.0,United Kingdom,33,9316.0,Valido
569910,2021-10-06 16:47:00,17139.0,United Kingdom,570,107775.0,Valido
544911,2021-02-24 15:01:00,16838.0,United Kingdom,93,39212.0,Valido
561857,2021-07-29 16:24:00,13004.0,United Kingdom,246,30844.0,Valido
563840,2021-08-19 13:33:00,14712.0,United Kingdom,102,11572.0,Valido
570488,2021-10-10 17:12:00,14096.0,United Kingdom,779,338086.0,Valido
556780,2021-06-14 12:46:00,14524.0,United Kingdom,107,27514.0,Valido
574838,2021-11-07 11:37:00,12484.0,Spain,5,14000.0,Valido
536861,2020-12-03 10:44:00,12427.0,Germany,79,30350.0,Valido
581467,2021-12-08 19:24:00,13077.0,United Kingdom,256,15183.0,Valido
559883,2021-07-13 11:34:00,14397.0,United Kingdom,82,5618.0,Valido
570875,2021-10-12 17:00:00,12667.0,Finland,395,62013.0,Valido
540859,2021-01-12 10:58:00,17965.0,United Kingdom,181,43867.0,Valido
562210,2021-08-03 13:10:00,13486.0,United Kingdom,389,61745.0,Valido
563836,2021-08-19 12:56:00,15938.0,United Kingdom,48,6928.0,Valido
538533,2020-12-13 10:31:00,14796.0,United Kingdom,238,35761.0,Valido
556266,2021-06-09 19:26:00,13900.0,United Kingdom,1,850.0,Valido
560282,2021-07-18 08:21:00,14758.0,United Kingdom,100,27712.0,Valido
536609,2020-12-02 09:41:00,17850.0,United Kingdom,88,24446.0,Valido
572277,2021-10-23 10:38:00,16768.0,United Kingdom,108,19160.0,Valido
578306,2021-11-23 15:46:00,17410.0,United Kingdom,150,23634.0,Valido
571044,2021-10-13 13:24:00,14421.0,United Kingdom,171,35793.0,Valido
561664,2021-07-28 16:53:00,15189.0,United Kingdom,264,56904.0,Valido
545466,2021-03-03 09:26:00,18102.0,United Kingdom,200,139600.0,Valido
577491,2021-11-20 12:12:00,14595.0,United Kingdom,49,12599.0,Valido
578140,2021-11-23 10:58:00,14646.0,Netherlands,5760,795268.0,Valido
570638,2021-10-11 12:36:00,17888.0,United Kingdom,185,25090.0,Valido
549847,2021-04-12 14:43:00,15358.0,United Kingdom,505,36226.0,Valido
570503,2021-10-11 09:26:00,17965.0,United Kingdom,65,4846.0,Valido
578809,2021-11-25 13:23:00,13048.0,United Kingdom,281,46086.0,Valido
553735,2021-05-19 08:32:00,14735.0,United Kingdom,20,3600.0,Valido
567854,2021-09-22 13:37:00,14038.0,United Kingdom,264,47396.0,Valido
568301,2021-09-26 12:45:00,16383.0,United Kingdom,177,35890.0,Valido
566602,2021-09-13 16:05:00,,United Kingdom,393,143366.0,Valido
543199,2021-02-04 12:40:00,13102.0,United Kingdom,118,19506.0,Valido
568706,2021-09-28 15:32:00,14911.0,EIRE,59,32975.0,Valido
559708,2021-07-12 10:05:00,13549.0,United Kingdom,57,11655.0,Valido
566926,2021-09-15 15:20:00,17402.0,United Kingdom,48,11520.0,Valido
546002,2021-03-08 15:06:00,,United Kingdom,1,255.0,Valido
578010,2021-11-22 12:50:00,15971.0,United Kingdom,100,20400.0,Valido
537301,2020-12-06 11:38:00,15860.0,United Kingdom,72,10266.0,Valido
578817,2021-11-25 13:45:00,16764.0,United Kingdom,128,27562.0,Valido
541851,2021-01-23 14:20:00,17841.0,United Kingdom,52,10534.0,Valido
559152,2021-07-06 15:02:00,14214.0,United Kingdom,53,7695.0,Valido
556885,2021-06-15 12:32:00,18073.0,United Kingdom,6,1770.0,Valido
563853,2021-08-19 15:22:00,12560.0,Germany,8,14400.0,Valido
567168,2021-09-18 12:24:00,14878.0,United Kingdom,67,11069.0,Valido
545011,2021-02-25 13:05:00,13666.0,United Kingdom,13,4365.0,Valido
540701,2021-01-11 09:48:00,15640.0,United Kingdom,348,60244.0,Valido
575332,2021-11-09 13:53:00,13209.0,United Kingdom,48,8592.0,Valido
573325,2021-10-30 10:58:00,15370.0,United Kingdom,28,31380.0,Valido
537618,2020-12-07 13:50:00,15061.0,United Kingdom,956,202216.0,Valido
539740,2020-12-21 15:20:00,,United Kingdom,136,104132.0,Valido
556684,2021-06-14 09:57:00,12901.0,United Kingdom,12,8340.0,Valido
557676,2021-06-22 10:28:00,15804.0,United Kingdom,314,60003.0,Valido
549910,2021-04-12 17:12:00,16697.0,United Kingdom,27,11275.0,Valido
567897,2021-09-22 16:07:00,12364.0,Belgium,181,7980.0,Valido
537780,2020-12-08 12:45:00,17324.0,United Kingdom,51,12705.0,Valido
543826,2021-02-14 09:41:00,,United Kingdom,325,143466.0,Valido
555093,2021-05-31 13:15:00,12720.0,Germany,32,7496.0,Valido
547923,2021-03-28 13:35:00,14344.0,United Kingdom,23,8255.0,Valido
542549,2021-01-28 14:45:00,15696.0,United Kingdom,4,1980.0,Valido
